,"EE",,".ESTONIA",,,,,,,,
,"EE","AAR","Aaravete","Aaravete","52","--3-----","RL","1301",,"5908N 02545E",
,"EE","AAV","Aaviku","Aaviku","37","--3-----","RL","1007",,,
,"EE","ABJ","Abaja Sadam","Abaja Sadam","74","1-------","AA","1801",,"5822N 02201E",
,"EE","ABR","Abruka","Abruka","74","1-------","AA","1301",,"5810N 02232E",
,"EE","ADV","Admirali Väikesadam","Admirali Vaikesadam","68","1-------","AA","1407",,"5832N 02341E",
,"EE","AEA","Tamsalu","Tamsalu","60","-----6--","RL","1301",,"5909N 02606E",
,"EE","AEB","Aasmäe","Aasmae","37","-----6--","RL","0901",,"5914N 02430E",
,"EE","AEC","Alatskivi","Alatskivi","79","-----6--","RL","0901",,"5835N 02708E",
,"EE","AEE","Põdra","Podra","79","--3--6--","RL","0901",,"5829N 02704E",
,"EE","AEF","Parksepa","Parksepa","87","-----6--","RL","0901",,"5754N 02658E",
,"EE","AEG","Rapla","Rapla","71","-----6--","RL","0901",,"5900N 02447E",
,"EE","AEH","Tabasalu","Tabasalu","37","-----6--","RL","1301",,"5925N 02431E",
,"EE","AEI","Püssi","Pussi","45","-----6--","RL","1301",,"5921N 02702E",
,"EE","AEN","Aegna","Aegna","37","1-------","AA","1007",,"5934N 02445E",
,"EE","AHJ","Ahja","Ahja","64","--3-----","RL","0307",,"5812N 02704E",
,"EE","AHO","Ahoi Jõesadam","Ahoi Joesadam","74","1-------","AA","1801",,"5813N 02222E",
,"EE","AKS","Alajõe Kalasadam","Alajoe Kalasadam","45","1-------","AA","1007",,"5900N 02726E",
,"EE","ALJ","Alajõe","Alajoe","45","0-------","AA","2101",,"5901N 02726E",
,"EE","ALU","Alliku","Alliku","37","-23-----","AA","2101",,"5921N 02433E",
,"EE","AMB","Ambla","Ambla","52","--3-----","RL","1207",,"5911N 02550E",
,"EE","ANT","Antsla","Antsla","87","--3-----","RL","1007",,"5750N 02631E",
,"EE","APL","Abja-Paluoja","Abja-Paluoja","84","--3-----","RL","0607",,"5807N 02523E",
,"EE","ARD","Ardu","Ardu","37","--3-----","RL","0501",,"5906N 02522E",
,"EE","ARK","Arkna","Arkna","45","--3-----","RL","1107",,"5934N 02622E",
,"EE","ARU","Aruküla","Arukula","37","--3-----","RQ","0901",,"5911N 02428E",
,"EE","ASE","Aseri","Aseri","45","1-3-----","RL","1301",,"5927N 02652E",
,"EE","ASV","Aseri Väikesadam","Aseri Vaikesadam","60","1-------","AA","2007",,"5927N 02652E",
,"EE","ATL","Atla","Atla","74","1-------","AA","1007",,"5818N 02154E",
,"EE","AUD","Audru","Audru","68","--3-----","RL","0607",,"5824N 02422E",
,"EE","BEK","Bekkeri","Bekkeri","37","1------B","AA","1201",,"5927N 02439E",
,"EE","DIR","Dirhami","Dirhami","56","1------B","AA","1201",,"5913N 02330E",
,"EE","DOB","Doberani","Doberani","68","0-------","AA","2101",,"5823N 02422E",
,"EE","EBA","Ebavere","Ebavere","59","--3-----","RQ","0901",,"5907N 02614E",
,"EE","EIS","Eisma","Eisma","60","1-------","RL","1501",,"5934N 02618E",
,"EE","ELV","Elva","Elva","79","--3-----","RL","1301",,"5814N 02625E",
,"EE","ERV","Ervu","Ervu","79","-----6--","RL","0901",,,
,"EE","HAA","Haapsalu","Haapsalu","56","123-----","RL","1301",,"5856N 02332E",
,"EE","HAK","Hänike","Hanike",,"-----6--","RL","0901",,,
,"EE","HAN","Hanila","Hanila","56","--3-----","RL","1301",,"5836N 02333E",
,"EE","HAR","Harku","Harku",,"--3-----","RQ","1001",,"5923N 02434E",
,"EE","HII","Hiiessaare","Hiiessaare","39","1-------","AA","1301",,"5900N 02251E",
,"EE","HJA","Haljala","Haljala","60","--3-----","RL","0601",,"5925N 02616E",
,"EE","HLA","Halinga","Halinga","68","--3-----","RL","0212",,"5835N 02432E",
,"EE","HLD","Haldi","Haldi","39","1-------","AA","1401",,"5848N 02227E",
,"EE","HLT","Heltermaa","Heltermaa","39","1------B","AA","1201",,"5852N 02303E",
,"EE","HNE","Haabneeme","Haabneeme","37","--3-----","RL","1301",,"5931N 02448E",
,"EE","HRA","Hara Sadam","Hara Sadam","56","1-------","AA","1607",,"5905N 02332E",
,"EE","HRJ","Harju","Harju","39","--3-----","RL","1407",,"5844N 02238E",
,"EE","HRS","Hara Sadam","Hara Sadam","37","1-------","AA","1607",,"5935N 02537E",
,"EE","HUN","Hundipea","Hundipea","37","1-------","AA","1007",,"5928N 02443E",
,"EE","HVV","Haapsalu Veskiviigi","Haapsalu Veskiviigi","56","1-------","AA","1201",,"5858N 02332E",
,"EE","IDA","Kiviõli","Kivioli","45","--3-----","RL","1407",,"5921N 02658E",
,"EE","IMA","Imavere","Imavere","52","--3-----","RL","0601",,"5844N 02547E",
,"EE","JAA","Jaanikese","Jaanikese","81","--3-----","RL","1707",,"5748N 02603E",
