,"RU",,".RUSSIAN FEDERATION (THE)",,,,,,,,
,"RU","7RS","Shemakha","Shemakha","CHE","--3-----","RL","1501",,"5614N 05915E",
,"RU","AAD","Aleksandrov (Alexandrov)","Aleksandrov (Alexandrov)",,"--3-----","RQ","0607",,"5623N 03837E",
,"RU","AAQ","Anapa","Anapa",,"---4----","AI","9811",,,
,"RU","ABA","Abakan","Abakan",,"--3-----","RL","0401",,"5342N 09125E",
,"RU","ABC","Ambarchik","Ambarchik","SA","1-------","RQ","0901",,"6937N 16218E",
,"RU","ABD","Abdulino","Abdulino","ORE","-23-----","RL","1301",,"5342N 05340E",
,"RU","ABK","Abinsk","Abinsk","KDA","123-----","RL","1701",,"4452N 03809E",
,"RU","ABS","Akhtubinsk","Akhtubinsk",,"0-------","RL","0003",,,
,"RU","ACS","Achinsk","Achinsk",,"---4----","AI","0001",,,
,"RU","ADH","Aldan","Aldan",,"---4----","AI","0001",,,
,"RU","ADT","Ardatov","Ardatov","NIZ","--3-----","RL","0901",,"5514N 04306E",
,"RU","AER","Sochi","Sochi","KDA","1234----","AI","1301",,"4336N 03943E",
,"RU","AGI","Aginskoye","Aginskoye",,"--3-----","QQ","0212",,,
,"RU","AGK","Angarsk","Angarsk","IRK","123-----","RL","1001",,"5232N 10353E",
,"RU","AHK","Arkhangel'skoye","Arkhangel'skoye","STA","--3-----","RL","0701",,"4436N 04406E",
,"RU","AHR","Akhtari","Akhtari",,"0-------","RQ","9811",,,
,"RU","AKH","Akhtirski","Akhtirski","KDA","--3-----","RL","1707",,"4450N 03817E",
,"RU","AKS","Aksay","Aksay","ROS","1-------","RQ","0901",,"4715N 03953E",
,"RU","ALA","Nartkala","Nartkala","KB","--3-----","RL","1601",,"4333N 04351E",
,"RU","ALE","Aleysk","Aleysk","AL","-23-----","RL","0701",,"5229N 08246E",
,"RU","ALV","Aleksandrov","Aleksandrov",,"-23-----","RL","0601",,"5624N 03844E",
,"RU","ALX","Alekseyevka","Alekseyevka","BEL","--3-----","RL","1301",,"5038N 03842E",
,"RU","AMB","Ambetsu","Ambetsu",,"0-------","RQ","9811",,,
,"RU","AMU","Amursk","Amursk","KHA","1-------","RQ","0901",,"5013N 13654E",
,"RU","AMV","Amderma","Amderma","NEN","1--4----","AI","1001",,"6946N 06140E",
,"RU","APS","Apsheronsk","Apsheronsk","KDA","-23-----","RL","0901",,"4427N 03943E",
,"RU","ARH","Arkhangelsk","Arkhangelsk",,"1--4----","AI","9601",,,
,"RU","ARM","Arman (Magadan)","Arman (Magadan)",,"1-------","QQ","8012",,,
,"RU","ARS","Arsenyev","Arsenyev","PRI","-----6--","RL","0901",,"4417N 13317E",
,"RU","ART","Artjom","Artjom",,"--3-----","RQ","1001",,"4339N 13219E",
,"RU","ASB","Asbest","Asbest",,"-23-----","RL","0601",,"5701N 06128E",
,"RU","ASF","Astrakhan","Astrakhan",,"1--4----","AI","9601",,,
,"RU","ATK","Almetyevsk","Almetyevsk",,"--3-----","RQ","9806",,,
,"RU","ATM","Artëm","Artem","PRI","--3-----","RL","1807",,"4322N 13211E",
,"RU","AVD","Avtoremzavod","Avtoremzavod","SMO","--3-----","AM","2101",,"5445N 03141E",
,"RU","AVR","Armavir","Armavir","KDA","--3-----","RL","0701",,"4458N 04108E",
