,"LU",,".LUXEMBOURG",,,,,,,,
,"LU","4ST","Stuppicht","Stuppicht","L","--3-----","RL","1501",,"4943N 00611E",
,"LU","7NL","Noertzange","Noertzange","L","--3-----","RL","1601",,"4930N 00603E",
,"LU","8LX","Linger","Linger","L","--3-----","RL","1601",,"4933N 00553E",
,"LU","ABW","Abweiler","Abweiler","L","-----6--","RQ","1001",,"4932N 06451E",
,"LU","ASP","Aspelt","Aspelt","L","--3-----","RL","1301",,"4931N 00613E",
,"LU","AZN","Alzingen","Alzingen",,"--3-----","RQ","0101",,,
,"LU","BAU","Boulaide (Bauschelt)","Boulaide (Bauschelt)","WI","--3-----","RL","1601",,"4953N 00548E",
,"LU","BCH","Bech","Bech","EC","--3-----","RL","1601",,"4944N 00621E",
,"LU","BDB","Boudler","Boudler",,"--3-----","RL","0201",,"4943N 00620E",
,"LU","BDF","Berdorf (Bï¿½erdref)","Berdorf (Baerdref)","GR","--3-----","RL","1601",,"4948N 00621E",
,"LU","BDG","Bï¿½reldange","Bereldange","L","--3-----","RL","0701",,"4938N 00607E",
,"LU","BDL","Bridel","Bridel","L","--3-----","RL","0501",,"4939N 00604E",
,"LU","BDW","Beidweiler","Beidweiler","G","--3-----","RL","1307",,"4943N 00618E",
,"LU","BEE","Beaufort (Beefort)","Beaufort (Beefort)","EC","--3-----","RL","1601",,"4950N 00617E",
,"LU","BET","Bettembourg","Bettembourg",,"--3-----","RQ","9501",,,
,"LU","BGL","Bigonville","Bigonville","D","--3-----","RL","0701",,"4951N 00547E",
,"LU","BIW","Biwer","Biwer","GR","--3-----","RL","1601",,"4942N 00622E",
,"LU","BKE","Beckerich","Beckerich","D","--3--6--","RL","0507",,"4943N 00553E",
,"LU","BKM","Bech-Kleinmacher","Bech-Kleinmacher",,"1-3-----","RL","0601",,"4932N 00621E",
,"LU","BOA","Boevange-sur-Attert (Bï¿½iwen-Atert)","Boevange-sur-Attert (Beiwen-Atert)","ME","--3-----","RL","1601",,"4946N 00600E",
,"LU","BOC","Bockholtz","Bockholtz","D","--3-----","RL","0901",,"4955N 00600E",
,"LU","BRE","Bertrange","Bertrange",,"--3-----","RL","0201",,"4936N 00602E",
,"LU","BRG","Berg-sur-Syre","Berg-sur-Syre","G","--3-----","RL","0507",,"4940N 00621E",
,"LU","BSC","Bascharage","Bascharage",,"--3-----","RL","0601",,"4934N 00555E",
,"LU","BSM","Bettange-sur-Mess","Bettange-sur-Mess","L","-----6--","RQ","0907",,"4934N 00559E",
,"LU","BSN","Bissen","Bissen",,"--3-----","RQ","9705",,,
,"LU","BTB","Bettborn","Bettborn","D","--3-----","RL","1407",,"4947N 00556E",
,"LU","BTF","Bettendorf (Bettenduerf)","Bettendorf (Bettenduerf)","DI","--3-----","RL","1601",,"4952N 00613E",
,"LU","BUS","Bous( Bus)","Bous( Bus)","RM","--3-----","RL","1601",,"4933N 00619E",
,"LU","BUU","Bourscheid (Buurschent)","Bourscheid (Buurschent)","DI","--3-----","RL","1601",,"4954N 00604E",
,"LU","BZF","Betzdorf","Betzdorf","G","--3-----","RL","1207",,"4941N 00621E",
,"LU","CEL","Clervaux","Clervaux",,"--3-----","RQ","9501",,,
,"LU","CMY","Clemency","Clemency","L","--3-----","RL","0901",,"4936N 00552E",
,"LU","CNS","Consdorf (Konsdref)","Consdorf (Konsdref)","EC","--3-----","RL","1601",,"4946N 00620E",
,"LU","COL","Colmar","Colmar","L","-23-----","RL","1101",,"4948N 00605E",
,"LU","CPL","Capellen","Capellen",,"--3-----","RQ","9705",,,
,"LU","CRA","Crauthem","Crauthem",,"-----6--","RQ","0907",,"4932N 00608E",
,"LU","CTN","Contern","Contern",,"--3-----","RQ","9705",,,
,"LU","DDE","Differdange","Differdange",,"--3-----","RL","0201",,"4930N 00553E",
,"LU","DEH","Asselborn","Asselborn","D","--3-----","RL","0901",,"4954N 00603E",
,"LU","DIE","Diekirch","Diekirch",,"--3-----","RQ","9501",,,
,"LU","DIP","Dippach (Dippech)","Dippach (Dippech)","CA","--3-----","RL","1601",,"4935N 00559E",
,"LU","DK4","Beiler","Beiler","D","--3-----","RL","1501",,"5009N 00605E",
,"LU","DLM","Dalheim (Duelem)","Dalheim (Duelem)","GR","--3-----","RL","1601",,"4932N 00615E",
,"LU","DLS","Doncols","Doncols","D","-----6--","RL","1201",,"4958N 00550E",
,"LU","DMM","Dommeldange","Dommeldange","L","-----6--","RQ","1001",,"4937N 00608E",
,"LU","DUD","Dudelange","Dudelange",,"--3-----","RQ","9501",,,
,"LU","E7N","Eischen","Eischen","L","--3-----","RL","1501",,"4941N 00552E",
,"LU","EBN","Eselborn","Eselborn",,"--3-----","RL","0101",,,
,"LU","ECH","Echternach","Echternach","G","--3-----","RL","1207",,"4948N 00625E",
,"LU","EDE","Erpeldange","Erpeldange",,"--3-----","RQ","9806",,,
,"LU","EHL","Ehlerange","Ehlerange","L","--3--6--","RL","0501",,"4931N 00557E",
,"LU","ELL","Ellange","Ellange","G","--3-----","RL","0901",,"4931N 00618E",
,"LU","ESR","Ernster","Ernster","L","--3-----","RL","0701",,"4940N 00614E",
,"LU","ESS","Esch-sur-Sï¿½re (Esch-Sauer)","Esch-sur-Sure (Esch-Sauer)","WI","--3-----","RL","1601",,"4954N 00556E",
,"LU","ETG","Oetrange","Oetrange","L","-----6--","RL","1201",,"4935N 00615E",
,"LU","ETT","Ettelbruck","Ettelbruck",,"--3-----","RQ","9501",,,
,"LU","EZD","Vallï¿½e de l'Ernz (ï¿½renzdall)","Vallee de l'Ernz (Arenzdall)","DI","--3-----","RL","1601",,"4949N 00613E",
,"LU","EZT","Esch-sur-Alzette","Esch-sur-Alzette",,"1-3-----","RL","0601",,"4930N 00559E",
,"LU","FDL","Findel","Findel",,"--3--6--","RL","0607",,"4937N 00612E",
,"LU","FEE","Feulen (Feelen)","Feulen (Feelen)","DI","--3-----","RL","1601",,"4951N 00603E",
,"LU","FEN","Fentange","Fentange","L","-23-----","RL","0407",,"4933N 00609E",
,"LU","FHN","Fouhren","Fouhren","VD","--3-----","RL","1701",,"4955N 00612E",
,"LU","FLS","Larochette (Fiels)","Larochette (Fiels)","ME","--3-----","RL","1601",,"4946N 00613E",
,"LU","FLW","Flaxweiler (Fluessweiler)","Flaxweiler (Fluessweiler)","GR","--3-----","RL","1601",,"4939N 00620E",
,"LU","FOZ","Foetz","Foetz","L","--3-----","RL","0701",,"4931N 00600E",
,"LU","FRS","Frisange (Frï¿½iseng)","Frisange (Freiseng)","ES","--3-----","RL","1601",,"4930N 00611E",
,"LU","FSB","Fischbach (Fï¿½schbech)","Fischbach (Feschbech)","ME","--3-----","RL","1601",,"4944N 00611E",
,"LU","GAR","Garnich (Garnech)","Garnich (Garnech)","CA","--3-----","RL","1601",,"4937N 00557E",
,"LU","GRB","Grosbous (Groussbus)","Grosbous (Groussbus)","RD","--3-----","RL","1601",,"4949N 00558E",
,"LU","GRE","Godbrange","Godbrange","GR","--3-----","RL","1701",,"4943N 00613E",
,"LU","GRG","Remerschen","Remerschen","G","--3-----","RL","1207",,"4929N 00621E",
,"LU","GSD","Goesdorf (Gï¿½isdref)","Goesdorf (Geisdref)","DI","--3-----","RL","1601",,"4955N 00558E",
,"LU","GVC","Grevenmacher","Grevenmacher",,"--3-----","RL","0201",,"4941N 00627E",
,"LU","HAE","Hellange","Hellange","L","--3-----","RL","1601",,"4930N 00602E",
,"LU","HAT","Hautcharage","Hautcharage","L","--3-----","RL","1201",,"4934N 00554E",
,"LU","HDF","Hï¿½nsdorf","Hunsdorf",,"--3-----","RL","0607",,"4942N 00608E",
,"LU","HDH","Heiderscheid","Heiderscheid","WI","--3-----","RL","1607",,"4953N 00558E",
,"LU","HDK","Huldange","Huldange","D","1-3-----","RL","1401",,"5009N 00600E",
,"LU","HES","Hesperange","Hesperange","L","-23-----","RL","0407",,"4934N 00609E",
,"LU","HFN","Heffingen (Hiefenech)","Heffingen (Hiefenech)","ME","--3-----","RL","1601",,"4945N 00614E",
,"LU","HLZ","Holzem","Holzem","L","--3-----","RL","0701",,"4936N 00559E",
,"LU","HOB","Hobscheid","Hobscheid","L","--3-----","RL","1207",,"4941N 00554E",
,"LU","HOS","Hosingen","Hosingen",,"--3-----","RQ","9501",,,
,"LU","HOW","Howald","Howald",,"-----6--","RQ","0907",,"4935N 00608E",
,"LU","HSG","Helmsange","Helmsange",,"--3-----","RQ","9705",,,
,"LU","HTB","Hautbellain","Hautbellain","CL","--3-----","RL","1601",,"5009N 00558E",
,"LU","HTL","Hettermillen","Hettermillen","L","--3-----","RL","1301",,"4935N 00622E",
,"LU","HVG","Hovelange","Hovelange","D","--3-----","RL","1301",,"4943N 00554E",
,"LU","IZG","Itzig","Itzig","L","--3-----","RL","0701",,"4935N 00610E",
,"LU","JEU","Mersch","Mersch","L","--3-----","RQ","0901",,"4945N 00606E",
,"LU","JGG","Junglinster","Junglinster","G","--3-----","RL","1207",,"4942N 00615E",
,"LU","KAY","Kayl","Kayl","L","-23-----","RL","0701",,"4929N 00602E",
,"LU","KHL","Kehlen","Kehlen","L","--3-----","RL","0307",,"4940N 00602E",
,"LU","KII","Kiischpelt","Kiischpelt","WI","--3-----","RL","1601",,"4959N 00600E",
,"LU","KKR","Kockelscheuer","Kockelscheuer","L","--3-----","RL","0701",,"4933N 00606E",
,"LU","KNA","Knaphoscheid","Knaphoscheid","D","-----6--","RL","1107",,"5000N 00557E",
,"LU","KOE","Koetschette","Koetschette",,"--3-----","RL","0607",,"4950N 00551E",
,"LU","KOP","Kopstal (Koplescht)","Kopstal (Koplescht)","CA","--3-----","RL","1601",,"4939N 00604E",
,"LU","KRH","Koerich","Koerich","L","--3-----","RL","1407",,"4940N 00557E",
,"LU","KRJ","Kï¿½erjeng","Kaerjeng","CA","--3-----","RL","1601",,"4935N 00554E",
,"LU","LD8","Ingeldorf","Ingeldorf","D","--3-----","RL","1501",,"4951N 00608E",
,"LU","LDE","Lamadelaine","Lamadelaine","ES","--3-----","RL","1707",,"4932N 00551E",
,"LU","LDL","Leudelange","Leudelange",,"--3-----","RL","9805",,,
,"LU","LEL","Ell","Ell","DI","--3-----","RL","1601",,"4945N 00551E",
,"LU","LHC","Hagen","Hagen","CA","--3-----","RL","1607",,"4938N 00555E",
,"LU","LIN","Lintgen","Lintgen","L","-----6--","RQ","1001",,"4943N 00607E",
,"LU","LNG","Lenningen","Lenningen","G","--3-----","RL","1201",,"4935N 00622E",
,"LU","LRS","Lipperscheid","Lipperscheid","DI","--3-----","RL","1701",,"4955N 00605E",
,"LU","LTZ","Lentzweiler","Lentzweiler","D","--3--6--","RL","0701",,"5004N 00558E",
,"LU","LUX","Luxembourg","Luxembourg",,"1--45---","AI","9601",,,
,"LU","LVG","Livange","Livange","L","--3-----","RL","0701",,"4931N 00607E",
,"LU","LWR","Lorentzweiler","Lorentzweiler",,"-23-----","RL","0607",,"4942N 00608E",
,"LU","MBS","Mondorf-les-Bains","Mondorf-les-Bains","G","--3-----","RL","0701",,"4930N 00616E",
,"LU","MCH","Medernach","Medernach","DI","--3-----","RL","1807",,"4948N 00613E",
,"LU","ME6","Mondercange","Mondercange","L","--3-----","RL","1501",,"4931N 00559E",
,"LU","MFT","Moutfort","Moutfort",,"-23-----","RL","0601",,"4935N 00616E",
,"LU","MME","Mamer","Mamer",,"-23--6--","RL","0607",,"4938N 00601E",
,"LU","MOM","Mompach (Mompech)","Mompach (Mompech)","ES","--3-----","RL","1601",,"4944N 00627E",
,"LU","MOS","Mosingen","Mosingen",,"0-------","RQ","9307",,,
,"LU","MRT","Mertert","Mertert",,"1-------","RL","0901",,"4942N 00629E",
,"LU","MRZ","Mertzig (Mï¿½erzeg)","Mertzig (Maerzeg)","DI","--3-----","RL","1601",,"4950N 00600E",
,"LU","MTN","Manternach","Manternach","GR","--3-----","RL","1601",,"4942N 00625E",
,"LU","MUN","Mï¿½nsbach","Munsbach","L","-23-----","RL","0901",,"4938N 00616E",
,"LU","NAN","Niederanven","Niederanven",,"--3-----","RL","0607",,"4939N 00615E",
,"LU","NDC","Niederkorn","Niederkorn",,"-23-----","RL","0212",,"4932N 00553E",
,"LU","NOU","Nommern (Noumer)","Nommern (Noumer)","ME","--3-----","RL","1601",,"4947N 00610E",
,"LU","OBR","Oberanven","Oberanven",,"--3-----","RL","0607",,"4940N 00614E",
,"LU","OLM","Olm","Olm","L","--3-----","RL","0701",,"4939N 00600E",
,"LU","OSP","Ospern","Ospern","D","--3-----","RL","0701",,"4947N 00554E",
,"LU","PPR","Pontpierre","Pontpierre",,"--3-----","RL","0601",,"4932N 00602E",
,"LU","PRH","Parc Hosingen (Parc Housen)","Parc Hosingen (Parc Housen)","CL","--3-----","RL","1601",,"5000N 00605E",
,"LU","PRZ","Prï¿½izerdaul","Preizerdaul","RD","--3-----","RL","1601",,"4947N 00556E",
,"LU","PTN","Pï¿½tange","Petange",,"-23-----","RL","0601",,"4933N 00553E",
,"LU","PTT","Putscheid (Pï¿½tscht)","Putscheid (Petscht)","VD","--3-----","RL","1601",,"4957N 00608E",
,"LU","PTZ","Pratz","Pratz",,"--3-----","RL","0201",,"4948N 00556E",
,"LU","R9G","Gonderange","Gonderange","GR","--3-----","RL","1607",,"4941N 00614E",
,"LU","RAC","Rombach","Rombach","D","--3-----","RL","1601",,"4950N 00545E",
,"LU","RBH","Rambrouch","Rambrouch","D","--3-----","RQ","1101",,"4949N 00550E",
,"LU","RDN","Redange","Redange",,"--3-----","RL","0201",,"4946N 00553E",
,"LU","REI","Reisdorf (Reisduerf)","Reisdorf (Reisduerf)","DI","--3-----","RL","1601",,"4952N 00616E",
,"LU","REM","Remich","Remich","G","--3-----","RQ","0901",,"4932N 00622E",
,"LU","RKM","Reckange-sur-Mess (Reckeng op der Mess)","Reckange-sur-Mess (Reckeng op der Mess)","ES","--3-----","RL","1601",,"4933N 00600E",
,"LU","ROD","Rodange","Rodange",,"1-------","RQ","9307",,,
