,"LA",,".LAO PEOPLE'S DEMOCRATIC REPUBLIC",,,,,,,,
,"LA","AOU","Attopeu","Attopeu",,"--34----","AI","2101",,"1449N 10649E",
,"LA","BTN","Boten","Boten","LM","-23-----","AA","2101",,"2110N 10140E",
,"LA","DSH","Danesavan","Danesavan","SV","--3-----","AA","2101",,"1637N 10635E",
,"LA","GT9","Ban Thanalèng","Ban Thanaleng","VT","--3-----","RL","1407",,"1753N 10243E",
,"LA","HHP","Hin Hoeup","Hin Hoeup","VI","--3-----","AA","2101",,"1837N 10219E",
,"LA","HNK","Ban Houaynamleuk","Ban Houaynamleuk","BL","--3-----","AA","1601",,"1822N 10307E",
,"LA","HOE","Houeisay","Houeisay",,"--34----","AI","2101",,"2015N 10026E",
,"LA","KOG","Khong","Khong",,"---4----","AI","0001",,,
,"LA","KTH","Kenthao","Kenthao","XA","--3-----","AA","2101",,"1743N 10123E",
,"LA","LLY","Lalay","Lalay","SL","--3-----","AA","2101",,"1618N 10657E",
,"LA","LPQ","Luang Prabang","Luang Prabang",,"-234----","AI","2101",,"1953N 10212E",
,"LA","LTY","Lantouy","Lantouy","PH","--3-----","AA","2101",,"2228N 10142E",
,"LA","LXG","Luang Namtha","Luang Namtha",,"--34----","AI","2101",,"2058N 10123E",
,"LA","MGN","Muang Ngeun","Muang Ngeun","XA","--3-----","AA","2101",,"1936N 10106E",
,"LA","NEU","Sam Neua","Sam Neua",,"--34----","AI","2101",,"2024N 10402E",
,"LA","NKM","Namkan","Namkan","XI","--3-----","AA","2101",,"1927N 10404E",
,"LA","NMO","Nameo","Nameo","HO","--3-----","AA","2101",,"2017N 10437E",
,"LA","NNK","Nongnokkhian","Nongnokkhian","AT","--3-----","AA","2101",,"1355N 10601E",
,"LA","NPH","Naphao","Naphao","KH","--3-----","AA","2101",,"1739N 10545E",
,"LA","NPO","Namphao","Namphao","BL","--3-----","AA","2101",,"1822N 10509E",
,"LA","NTY","Nateuy","Nateuy","LM","-23--6--","AA","2101",,"2103N 10138E",
,"LA","ODY","Oudomxay","Oudomxay",,"-234----","AI","2101",,"2040N 10159E",
,"LA","OUI","Ban Houei","Ban Houei",,"---4----","AI","0001",,,
,"LA","PCQ","Phongsaly","Phongsaly","PH","--34----","RL","2101",,"2140N 10206E",
,"LA","PGH","Panghai","Panghai","LM","--3-----","AA","2101",,"2112N 10114E",
,"LA","PHK","Panghok","Panghok","PH","--3-----","AA","2101",,"2112N 10254E",
,"LA","PKS","Paksane","Paksane",,"--34----","AI","2101",,"1823N 10339E",
,"LA","PKU","Phu Keua","Phu Keua","AT","--3-----","AA","2101",,"1442N 10733E",
,"LA","PKZ","Pakxe","Pakxe",,"--34----","AI","2101",,"1507N 10546E",
,"LA","PNH","Phonhong","Phonhong","VI","-23-----","AA","2101",,"1829N 10224E",
,"LA","SAV","Savannakhét","Savannakhet",,"--3--6--","RL","1601","ZVK","1633N 10445E",
,"LA","SKG","Sekong","Sekong","XE","--3-----","AA","2101",,"1520N 10643E",
,"LA","SND","Seno","Seno",,"---4----","AI","0001",,,
,"LA","THG","Thanaleng","Thanaleng","VT","-23--6--","RQ","2107",,"1753N 10243E",
,"LA","THK","Thakhek","Thakhek",,"--34-6--","AI","2101",,"1729N 10444E",
,"LA","TLE","Thanalouang","Thanalouang",,"--3-----","RL","0201",,"2043N 10212E",
,"LA","UDO","Udomxay","Udomxay",,"---4----","AI","0001",,,
,"LA","UON","Muong Sai","Muong Sai",,"---4----","AI","0001",,,
,"LA","VAN","Vangtoud","Vangtoud",,"--3-----","RL","9805",,,
,"LA","VGG","Vangrieng","Vangrieng",,"-234----","AI","2101",,"1855N 10226E",
,"LA","VNA","Saravane","Saravane",,"--34----","AI","2101",,"1542N 10624E",
,"LA","VNG","Viengxay","Viengxay",,"---4----","AI","0001",,,
,"LA","VTE","Vientiane","Vientiane",,"-2345---","AI","2101",,"1758N 10233E",
,"LA","VTO","Vangtao","Vangtao","CH","--3--6--","AA","2101",,"1507N 10527E",
,"LA","XAY","Xayabury","Xayabury",,"---4----","AI","0001",,,
,"LA","XIE","Xienglom","Xienglom",,"---4----","AI","0001",,,
,"LA","XKH","Xieng Khouang","Xieng Khouang",,"--34----","AI","2101",,"1927N 10309E",
,"LA","ZBY","Sayaboury","Sayaboury",,"--34----","AI","2101",,"1915N 10142E",
