,"IE","BIH","Birdhill","Birdhill","TA","--3-----","RL","1307",,"5245N 00826W",
,"IE","BIO","Borris in Ossory","Borris in Ossory","LS","--3-----","RL","1601",,"5256N 00738W",
,"IE","BIR","Birr","Birr","OY","--3-----","RL","0207",,"5305N 00754W",
,"IE","BIT","B & I Terminal","B & I Terminal",,"1-------","AF","9508",,,
,"IE","BKL","Ballinakill","Ballinakill","LS","--3-----","RL","1307",,"5252N 00718W",
,"IE","BKW","Blackwater","Blackwater","WX","--3-----","RL","1301",,"5226N 00620W",
,"IE","BLA","Blackrock","Blackrock","D","-23-----","RL","0207",,"5318N 00611W",
,"IE","BLB","Ballybay","Ballybay","MN","--3-----","RL","0701",,"5407N 00654W",
,"IE","BLE","Blessington","Blessington","WW","--3-----","RL","0207",,"5310N 00631W",
,"IE","BLF","Ballyjamesduff","Ballyjamesduff","CN","--3-----","RL","0207",,"5351N 00712W",
,"IE","BLG","Ballygar","Ballygar",,"--3-----","RQ","9705",,,
,"IE","BLH","Ballagh","Ballagh","LK","--3-----","RL","0701",,"5222N 00904W",
,"IE","BLL","Ballina","Ballina","MO","1-3-----","RL","1207",,"5407N 00910W",
,"IE","BLM","Ballymahon","Ballymahon","LD","--3-----","RL","0501",,"5334N 00746W",
,"IE","BLN","Ballycotton","Ballycotton","CO","--3-----","RL","1301",,"5150N 00800W",
,"IE","BLR","Ballylanders","Ballylanders","LK","--3-----","RL","0701",,"5222N 00820W",
,"IE","BLT","Baltinglass","Baltinglass","WW","--3-----","RL","0701",,"5256N 00642W",
,"IE","BLY","Belmullet","Belmullet","MO","--34----","AI","1207",,"5413N 00959W",
,"IE","BMO","Ballymote","Ballymote","SO","--3-----","RL","1407",,"5405N 00831W",
,"IE","BMT","Ballymount","Ballymount",,"--3-----","RL","0601",,"5319N 00622W",
,"IE","BMY","Ballymoney","Ballymoney","DL","--3-----","RL","1607",,"5502N 00730W",
,"IE","BNA","Ballina","Ballina","TA","1-3-----","RL","1207",,"5248N 00826W",
,"IE","BNG","Bangor","Bangor",,"1-3-----","RL","0601",,"5408N 00944W",
,"IE","BNY","Blarney","Blarney","CO","--3-----","RL","1607",,"5156N 00834W",
,"IE","BON","Ballon","Ballon","CW","--3-----","RL","1407",,"5244N 00646W",
,"IE","BOY","Boyle","Boyle","RN","--3-----","RL","0207",,"5358N 00818W",
,"IE","BRA","Bray","Bray","WW","--3-----","AF","1301",,"5312N 00605W",
,"IE","BRE","Bree","Bree","WX","--3-----","RL","0901",,"5226N 00636W",
,"IE","BRG","Ballyragget","Ballyragget","KK","--3-----","RL","0701",,"5247N 00719W",
,"IE","BRO","Ballinrobe","Ballinrobe","MO","-----6--","RQ","0901",,,
,"IE","BRT","Bunratty","Bunratty","CE","--3-----","RL","1301",,"5241N 00848W",
,"IE","BRU","Bruree","Bruree","LK","--3-----","RL","1207",,"5225N 00839W",
,"IE","BRY","Ballymurray","Ballymurray","RN","-23-----","RL","1207",,"5335N 00807W",
,"IE","BSN","Ballyshannon","Ballyshannon",,"--3-----","AF","9508",,,
,"IE","BTB","Belturbet","Belturbet","CN","--3-----","RL","0701",,"5406N 00726W",
,"IE","BTH","Bantry Harbour","Bantry Harbour","CO","1-------","RQ","1501",,"5141N 00927W",
,"IE","BTM","Baltimore","Baltimore",,"1-------","AI","9704",,,
,"IE","BUC","Buncrana","Buncrana",,"1-------","AF","9508",,,
,"IE","BUN","Bunbeg","Bunbeg","DL","--3-----","RL","1301",,"5503N 00818W",
,"IE","BUR","Burtonport","Burtonport",,"1-3-----","RL","1301",,"5459N 00826W",
,"IE","BUT","Butlerstown","Butlerstown","CO","--3-----","RL","0307",,"5135N 00843W",
,"IE","BUY","Bunclody","Bunclody","WX","--3-----","RL","0207",,"5239N 00639W",
,"IE","BVD","Ballydavid","Ballydavid","KY","1-------","RL","1201",,"5213N 01021W",
,"IE","BVL","Bishops Village","Bishops Village","CO","-----6--","RL","1707",,"5134N 00917W",
,"IE","BVY","Ballyvourney","Ballyvourney","CO","--3-----","RL","1607",,"5156N 00910W",
,"IE","BWD","Bawnboy","Bawnboy","CN","--3-----","RL","1301",,"5407N 00741W",
,"IE","BYB","Ballymacarbry","Ballymacarbry","WD","--3-----","RL","0701",,"5215N 00743W",
,"IE","BYD","Ballydesmond","Ballydesmond","CO","--3-----","RQ","1501",,"5210N 00914W",
,"IE","BYH","Ballydehob","Ballydehob","CO","--3-----","RQ","1501",,"5133N 00928W",
,"IE","BYL","Ballyhoolahan","Ballyhoolahan","CO","--3-----","RL","1501",,"5209N 00903W",
,"IE","BYS","Bettystown","Bettystown","MH","--3-----","RL","1401",,"5342N 00614W",
,"IE","BYT","Bantry","Bantry","CO","1-34----","AF","0507",,"5141N 00927W",
,"IE","BYV","Ballyvaughan","Ballyvaughan","CE","--3-----","RL","1301",,"5307N 00909W",
,"IE","BYY","Ballyhahil","Ballyhahil","LK","-----6--","RL","0901",,"5233N 09911W",
,"IE","CAA","Castlerea","Castlerea",,"--3-----","AF","9508",,,
,"IE","CAD","Castleisland","Castleisland","KY","-23-----","RL","0207",,"5214N 00928W",
,"IE","CAE","Carrigaline","Carrigaline","CO","--3-----","RL","0207",,"5148N 00823W",
,"IE","CAI","Cahir (An Chathair)","Cahir (An Chathair)",,"--3-----","AF","0201",,"5222N 00755W",
,"IE","CAL","Castleconnell","Castleconnell",,"--3-----","AF","9508",,,
,"IE","CAM","Castlebellingham","Castlebellingham",,"--3-----","AF","9508",,,
,"IE","CAN","Carrickcarnan","Carrickcarnan",,"--3-----","AF","9508",,,
,"IE","CAP","Cappoquin","Cappoquin","WD","--3-----","RQ","0901",,"5208N 00751W",
,"IE","CAR","Carlingford","Carlingford",,"1-3-----","RL","0006",,,
,"IE","CAS","Carrickmacross","Carrickmacross",,"--3-----","AF","9508",,,
,"IE","CAT","Castlecomer","Castlecomer","KK","--3-----","AF","0212",,"5248N 00713W",
,"IE","CAU","Causeway","Causeway",,"--3-----","RL","9901",,,
,"IE","CAV","Cavan","Cavan",,"--3-----","AF","9508",,,
,"IE","CAW","Carlow","Carlow",,"--3-----","AF","9508",,,
,"IE","CBR","Coomhola Bridge","Coomhola Bridge",,"--34----","RQ","1007",,"5145N 00927W",
,"IE","CBY","Castleblaney","Castleblaney",,"--3-----","RL","0701",,"5407N 00644W",
,"IE","CCT","Coastal Control Terminal","Coastal Control Terminal",,"1-------","AF","9508",,,
,"IE","CDN","Carndonagh","Carndonagh","DL","--3-----","RQ","0907",,"5515N 00716W",
,"IE","CDY","Crossdoney","Crossdoney","CN","--3-----","RL","1201",,"5357N 00726W",
,"IE","CEL","Celbridge","Celbridge",,"--3-----","RL","0601",,"5320N 00633W",
,"IE","CFI","Castlefinn","Castlefinn",,"1-3--6--","RL","0601",,"5448N 00736W",
,"IE","CFN","Donegal","Donegal","DL","1-34----","AI","0907",,,
,"IE","CFY","Clonbulloge","Clonbulloge","OY","-----6--","RL","1201",,"5315N 00705W",
,"IE","CGO","Carrigtohill","Carrigtohill","CO","--3-----","RL","0307",,"5154N 00815W",
,"IE","CGW","Craughwell","Craughwell","G","--3-----","RQ","0901",,"5312N 00813W",
,"IE","CHA","Charleville","Charleville","CO","--3-----","RL","0207",,"5221N 00840W",
,"IE","CHD","Cloghjordan","Cloghjordan","TA","--3-----","RL","1401",,"5256N 00802W",
,"IE","CHE","Cahirciveen","Cahirciveen",,"1-34----","AF","1301",,"5157N 01013W",
,"IE","CHK","Frenchpark","Frenchpark","RN","--3-----","RL","0901",,"5352N 00824W",
,"IE","CHR","Caher","Caher",,"--3-----","AF","9508",,,
,"IE","CHT","Charlestown","Charlestown","MO","--3-----","RQ","0901",,"5357N 00847W",
,"IE","CHU","Clonshaugh","Clonshaugh","D","--3-----","RL","0901",,"5323N 00614W",
,"IE","CKM","Carrickmines","Carrickmines","D","--3-----","RL","1207",,"5315N 00610W",
,"IE","CKS","Crookstown","Crookstown",,"--3-----","RL","0201",,"5150N 00849W",
,"IE","CKY","Clonakilty","Clonakilty","CO","--3-----","RL","1301",,"5137N 00853W",
,"IE","CLA","Clara","Clara",,"--3-----","RL","9811",,,"Offaly"
,"IE","CLB","Castlebar","Castlebar",,"--34----","AI","0001",,,
,"IE","CLC","Clarecastle","Clarecastle","CE","1-3-----","RL","0207",,"5249N 00857W",
,"IE","CLE","Clonee","Clonee",,"--3-----","AF","9508",,,
,"IE","CLG","Clogherhead","Clogherhead","LH","1-------","RL","0901",,"5347N 00614W",
,"IE","CLH","Coolshannagh","Coolshannagh","MN","--3-----","RL","0701",,,
,"IE","CLI","Clifden","Clifden",,"123-----","RQ","9805",,,"Galway"
,"IE","CLK","Clondalkin","Clondalkin",,"--3-----","AF","9508",,,
,"IE","CLL","Clonmel","Clonmel",,"--3-----","AF","9508",,,
,"IE","CLM","Castlemahon","Castlemahon","LK","--3-----","RL","0701",,"5225N 00900W",
,"IE","CLN","Cloonlara","Cloonlara","CE","--3-----","RL","0307",,"5243N 00833W",
,"IE","CLO","Cloghore","Cloghore",,"--3-----","AF","9508",,,
,"IE","CLR","Cloghran","Cloghran",,"--34----","RL","0212",,"5325N 00614W",
,"IE","CLS","Clones","Clones",,"--3-----","RL","0201",,"5410N 00714W",
,"IE","CLY","Collooney","Collooney",,"--3-----","RL","0201",,"5411N 00829W",
,"IE","CMA","Castlemaine","Castlemaine","KY","--3-----","RL","0701",,"5210N 00942W",
,"IE","CML","Camolin","Camolin","WX","--3-----","RQ","0901",,"5236N 00625W",
,"IE","CMS","Claremorris","Claremorris","MO","--3-----","RL","1301",,"5343N 00900W",
,"IE","CNE","Clane","Clane","KE","--3-----","RL","0701",,"5317N 00641W",
,"IE","COA","Coolea","Coolea","CO","--3-----","RL","1601",,"5155N 00913W",
,"IE","COB","Cobh","Cobh",,"1-------","AF","9508",,,
,"IE","COL","Collinstown","Collinstown",,"--3-----","AF","9508",,,
,"IE","CON","Collon","Collon","LH","--3-----","RL","1307",,"5346N 00629W",
,"IE","COO","Cootehill","Cootehill","CN","--3-----","RL","0207",,"5404N 00705W",
,"IE","COS","Carrick-on-Shannon","Carrick-on-Shannon","LM","--3-----","RL","0212",,"5357N 00805W",
,"IE","CPD","Castlepollard","Castlepollard","WH","--3-----","RL","0307",,"5340N 00718W",
,"IE","CRA","Carn","Carn","DL","--3-----","RL","0701",,"5434N 00750W",
,"IE","CRN","Corrin","Corrin",,"--3-----","RL","0607",,"5206N 00816W",
,"IE","CRO","Crookhaven","Crookhaven",,"1-------","AF","9508",,,
,"IE","CRR","Carrigans","Carrigans","DL","--3-----","RL","1207",,"5457N 00726W",
,"IE","CRS","Carrick-on-Suir","Carrick-on-Suir","TA","123-----","RL","1207",,"5220N 00724W",
,"IE","CSG","Crosserlough","Crosserlough","CN","--3-----","RL","0901",,"5353N 00717W",
,"IE","CSL","Clonaslee","Clonaslee","LS","--3-----","RL","1301",,"5308N 00731W",
,"IE","CTB","Castletown Bearhaven","Castletown Bearhaven","CO","1-3-----","AI","1207",,"5139N 00955W",
,"IE","CTL","Cratloe","Cratloe","CE","--3-----","RL","0701",,"5241N 00845W",
,"IE","CTN","Castletown","Castletown","LS","-23-----","RL","0501",,"5258N 00729W",
,"IE","CTR","Casteltownroche","Casteltownroche","CO","--3-----","RL","0701",,"5210N 00827W",
,"IE","CTT","Clontibret","Clontibret",,"--3-----","RQ","0607",,"5412N 00650W",
,"IE","CTW","Churchtown","Churchtown","CO","--3-----","RL","1207",,"5216N 00844W",
,"IE","CUH","Curragh","Curragh","KE","-----6--","RL","1201",,"5308N 00649W",
,"IE","CUR","Curracloe","Curracloe","WX","--3-----","RL","1301",,"5223N 00623W",
,"IE","DAL","Dalkey","Dalkey","D","-23-----","RL","1301",,"5316N 00606W",
,"IE","DAT","Donabate","Donabate","D","--3-----","RL","1101",,"5329N 00609W",
,"IE","DBG","Doonbeg","Doonbeg","CE","-23--6--","RL","1301",,"5244N 00931W",
,"IE","DCN","Duncannon/Saint Helens","Duncannon/Saint Helens","WX","1-3-----","RL","1301",,"5213N 00659W",
,"IE","DCR","Dromcolliher","Dromcolliher","LK","--3-----","RL","1301",,"5220N 00855W",
,"IE","DDK","Dundalk","Dundalk",,"1-------","AF","9508",,,
,"IE","DEA","Deans Grange","Deans Grange","D","--3-----","AF","0212",,"5317N 00610W",
,"IE","DEL","Delgany","Delgany","WW","--3-----","RL","1601",,"5307N 00605W",
,"IE","DER","Derryveagh","Derryveagh",,"0-------","AF","9508",,,
,"IE","DFA","Dublin-Ferryport Terminal 1","Dublin-Ferryport Terminal 1","D","1-------","AA","1207",,"5319N 00611W",
,"IE","DFB","Dublin-Ferryport Terminal 2","Dublin-Ferryport Terminal 2","D","1-------","AA","1207",,"5319N 00612W",
,"IE","DFC","Dublin-Ferryport Terminal 3","Dublin-Ferryport Terminal 3","D","1-------","AA","1207",,"5319N 00614W",
,"IE","DFT","Dublin-Dublin Ferryport Terminals","Dublin-Dublin Ferryport Terminals","D","1-------","AA","1207",,"5319N 00614W",
,"IE","DFY","Dunfanaghy","Dunfanaghy","DL","1-3-----","AA","1207",,"5511N 00758W",
,"IE","DGS","Douglas","Douglas","CO","--3-----","RQ","1007",,"5152N 00826W",
,"IE","DGV","Dungarvan","Dungarvan","KK","1-3-----","AF","1207",,"5235N 00705W",
,"IE","DIN","Dingle","Dingle",,"1-------","AF","9508",,,
,"IE","DLG","Dun Laoghaire","Dun Laoghaire",,"1-------","AF","1301",,"5318N 00608W",
,"IE","DLN","Doolin","Doolin","CE","--3-----","RL","1301",,"5301N 00923W",
,"IE","DLV","Dunlavin","Dunlavin","WW","--3-----","RQ","0901",,"5303N 00642W",
,"IE","DMF","Drogheda Maxol Facility","Drogheda Maxol Facility","LH","1-------","AA","1207",,"5343N 00620W",
,"IE","DMN","Drumone","Drumone","MH","--3-----","RL","0307",,"5343N 00709W",
,"IE","DMR","Drumree","Drumree","MH","--3-----","RL","1301",,"5330N 00634W",
,"IE","DNB","Dunboyne","Dunboyne",,"--3-----","RL","9811",,,
,"IE","DNE","Dooneen","Dooneen","CO","--3-----","RL","1601",,"5130N 00913W",
,"IE","DNL","Dunleer","Dunleer",,"--3-----","RL","0701",,"5350N 00623W",
,"IE","DNM","Dunmore East","Dunmore East",,"1-------","AF","9508",,,
,"IE","DNR","Donoughmore","Donoughmore","CO","--3-----","RL","0701",,"5159N 00845W",
,"IE","DNW","Dunmanway","Dunmanway",,"--3-----","AF","9508",,,
,"IE","DOW","Durrow","Durrow",,"--3--6--","RL","0601",,"5251N 00724W",
,"IE","DPP","Drogheda Premiere Periclase","Drogheda Premiere Periclase","LH","1-------","RL","0901",,"5343N 06191W",
,"IE","DRA","Dromara","Dromara",,"--3-----","RL","0901",,"5422N 00601W",
,"IE","DRI","Drinagh","Drinagh","CO","--3-----","RL","1107",,"5139N 14945W",
,"IE","DRM","Dromod","Dromod","LM","--3-----","RL","0701",,"5352N 00755W",
,"IE","DRO","Drogheda","Drogheda",,"1-------","AF","9508",,,
,"IE","DRU","Drumshanbo","Drumshanbo","LM","--3-----","RL","0207",,"5409N 00802W",
"¦","IE","DUB","Dublin","Dublin","D","12-45---","AF","2307",,,"@Fun@Sub"
,"IE","DUK","Duleek","Duleek","MH","--3-----","RL","0207",,"5339N 00625W",
,"IE","DUN","Dunshaughlin","Dunshaughlin","MH","--3-----","RL","1601",,"5330N 00632W",
,"IE","DUW","Dunglow","Dunglow","DL","--3-----","RL","0207",,"5457N 00821W",
,"IE","DWE","Ennistymon","Ennistymon","CE","1-3-----","RL","1401",,"5256N 00917W",
,"IE","DYB","Derrybeg","Derrybeg","DL","--3-----","RL","1407",,"5505N 00817W",
,"IE","EBF","Broadford","Broadford","CW","1-------","RQ","0901",,,
,"IE","EDE","Edenderry","Edenderry","OY","--3-----","RL","0207",,"5320N 00703W",
,"IE","EFD","Enfield","Enfield","MH","-23-----","RL","0701",,"5324N 00649W",
,"IE","EKY","Easkey/Rathlee","Easkey/Rathlee","SO","1-3-----","AA","1301",,"5417N 00858W",
,"IE","ENI","Ennis","Ennis",,"--3-----","RL","0201",,"5250N 00858W",
,"IE","ENK","Enniskean","Enniskean","CO","--3-----","RQ","1501",,"5144N 00855W",
,"IE","ENN","Enniscorthy","Enniscorthy",,"--3-----","AF","9508",,,
,"IE","ESB","ESB Poolbeg-Dublin","ESB Poolbeg-Dublin","D","1-------","AA","1207",,"5320N 00611W",
,"IE","EYV","Emyvale","Emyvale","MN","--3-----","RL","1407",,"5420N 00657W",
,"IE","FBE","Ferbane","Ferbane","OY","--3-----","RQ","0901",,"5316N 00749W",
,"IE","FCW","Frank Cassin Wharf","Frank Cassin Wharf",,"1-------","AF","9508",,,
,"IE","FEB","Ferrybank","Ferrybank","WD","--3-----","RL","1701",,"5215N 00706W",
,"IE","FEN","Fenit","Fenit","KY","1-3-----","AF","1207",,"5216N 00952W",
,"IE","FER","Fermoy","Fermoy",,"--3-----","RL","9811",,,"Cork"
,"IE","FFO","Farranfore","Farranfore",,"--3--6--","RQ","0607",,"5210N 00933W",
,"IE","FGY","Coolock","Coolock","D","1----6--","RL","0901",,"5323N 00611W",
,"IE","FID","Fiddown","Fiddown",,"1-------","AF","9508",,,
,"IE","FIN","Fintona","Fintona",,"1----6--","RL","1201",,"5430N 00719W",
,"IE","FLS","Finglas","Finglas","D","--3-----","RQ","0901",,"5323N 00617W",
,"IE","FOV","Foynes","Foynes",,"1-------","AF","9508",,,
,"IE","FPD","Flogas Products Drogheda","Flogas Products Drogheda","LH","1-------","AA","1207",,"5343N 00621W",
,"IE","FRW","Ford's Wharf (Topaz Energy Terminal)","Ford's Wharf (Topaz Energy Terminal)","CO","1-------","AA","1207",,"5153N 00826W",
,"IE","FSF","Freshford","Freshford","KK","--3-----","RL","0701",,"5244N 00723W",
,"IE","FTD","Fethard/Slade","Fethard/Slade","TA","1-3-----","RL","1301",,"5212N 00650W",
,"IE","FXD","Foxford","Foxford","MO","--3-----","RL","0901",,"5359N 00907W",
,"IE","GBI","Glenbeigh","Glenbeigh","KY","--3-----","RL","1301",,"5203N 00956W",
,"IE","GGA","Glengarriff","Glengarriff","CO","1-3-----","AA","1207",,"5145N 00933W",
,"IE","GGG","Grangegeeth","Grangegeeth","MH","--3-----","RL","1807",,"5345N 00632W",
,"IE","GLG","Gilloge","Gilloge","CE","--3-----","RL","1607",,"5241N 00834W",
,"IE","GLM","Glanmire","Glanmire","CO","--3-----","RL","0701",,"5154N 00823W",
,"IE","GMD","Glenamaddy","Glenamaddy","G","--3-----","RL","1307",,"5336N 00833W",
,"IE","GMY","Galmoy","Galmoy","KK","--3-----","RL","0701",,"5247N 00734W",
,"IE","GNA","Grannagh","Grannagh","WD","--3-----","RL","0701",,"5215N 00706W",
,"IE","GNV","Glasnevin","Glasnevin","D","--3-----","RL","0212",,"5322N 00617W",
,"IE","GON","Gormanston","Gormanston","MH","-23-----","RL","0207",,"5337N 00614W",
,"IE","GOR","Gorey","Gorey","WX","-23-----","RL","0207",,"5239N 00618W",
,"IE","GOT","Gort","Gort","G","-23-----","RL","0207",,"5303N 00848W",
,"IE","GOW","Gowran","Gowran",,"1----6--","RQ","1001",,"5737N 00724W",
,"IE","GRE","Greencastle","Greencastle","DL","1-3-----","RL","1601",,"5512N 00659W",
,"IE","GRH","Grenagh","Grenagh","CO","--3-----","RL","0701",,"5201N 00836W",
,"IE","GRN","Greenore","Greenore",,"1-------","AF","9508",,,
,"IE","GRT","Gortahork","Gortahork","DL","1----6--","RL","0901",,"5507N 00808W",
,"IE","GRY","Greystones","Greystones","WW","--3-----","RL","1301",,"5308N 00603W",
,"IE","GUR","Gurteen","Gurteen","LM","--3-----","RL","1701",,"5419N 00818W",
,"IE","GWY","Galway","Galway",,"1-345---","AF","9508",,,
,"IE","HAU","Haulbowline","Haulbowline",,"1-------","AF","9508",,,
,"IE","HOH","Holly Hill","Holly Hill","CO","--3-----","RL","1407",,"5140N 00950W",
,"IE","HOL","Holywood","Holywood","CW","--3-----","RQ","0901",,,
,"IE","HOW","Howth","Howth",,"1-------","AI","9704",,,
,"IE","HYS","Hollystown","Hollystown","D","--3-----","RL","0901",,"5325N 00622W",
,"IE","IBG","Ballincollig","Ballincollig","CO","-----6--","RL","1501",,"5153N 00835W",
,"IE","IBL","Ballyconnell","Ballyconnell","CN","-----6--","RL","0901",,"5407N 00735W",
,"IE","IBS","Ballinskelligs","Ballinskelligs","KY","--3-----","RL","1301",,"5148N 01017W",
,"IE","ICK","Carrick","Carrick","DL","-----6--","RL","0901",,"5436N 00806W",
,"IE","IGE","Goresbridge","Goresbridge","KK","-----6--","RL","0901",,"5237N 00659W",
,"IE","IIA","Inishmaan","Inishmaan",,"---4----","AI","0001",,,
,"IE","IKH","Kiltamagh","Kiltamagh","MO","-----6--","RL","0901",,"5351N 00900W",
,"IE","IKN","Kilkieran","Kilkieran","G","-----6--","RL","0901",,"5319N 00944W",
,"IE","INQ","Inisheer","Inisheer",,"---4----","AI","0001",,,
,"IE","INS","Inishannon (Inis Eonain)","Inishannon (Inis Eonain)","CO","--3-----","RL","1207",,"5146N 00839W",
,"IE","INV","Inveran","Inveran",,"--3-----","RQ","0607",,"5314N 00926W",
,"IE","IOR","Inishmore","Inishmore",,"---4----","AI","0001",,,
,"IE","IRD","Irish Rail Freight Depot","Irish Rail Freight Depot",,"-2------","AF","9508",,,
,"IE","ITM","Tuam","Tuam","G","-----6--","RL","0901",,"5331N 00851W",
,"IE","ITW","Tallow","Tallow","WD","-----6--","RL","0901",,"5205N 00800W",
,"IE","JBR","Ballybin","Ballybin","LH","--3-----","RL","1301",,"5403N 00631W",
,"IE","JMT","Jamestown","Jamestown","LM","--3-----","RQ","0901",,,
,"IE","JTD","Johnstown","Johnstown","MH","--3-----","RL","1307",,"5324N 00650W",
,"IE","JUL","Julianstown","Julianstown","MH","--3-----","RL","1601",,"5340N 00616W",
,"IE","KBS","Killybegs","Killybegs",,"1-------","AF","9508",,,
,"IE","KCG","Kilcolgan","Kilcolgan","G","--3-----","RL","1207",,"5312N 00851W",
,"IE","KCK","Kilcock","Kilcock",,"--3-----","RL","0201",,"5324N 00640W",
,"IE","KCL","Kilclare","Kilclare",,"0-------","RQ","9811",,,
