,"GA",,".GABON",,,,,,,,
,"GA","AKE","Akieni","Akieni",,"---4----","AI","9601",,,
,"GA","AWE","Alowe","Alowe",,"---4----","RQ","0901",,"0045S 00927E",
,"GA","BEL","Belleville","Belleville",,"--3-----","RL","0607",,"0002N 01102E",
,"GA","BGB","Booué","Booue",,"---4----","AI","0212",,"0006S 01156E",
,"GA","BMM","Bitam","Bitam",,"---4----","AI","9601",,,
,"GA","BNG","Bongo","Bongo",,"---4----","RQ","0901",,"0210S 01013E",
,"GA","BWN","Biawonque","Biawonque",,"---4----","RQ","0901",,"0040S 00927E",
,"GA","CCB","Cocobeach","Cocobeach",,"1-------","RL","9811",,,
,"GA","CLZ","Cap Lopez","Cap Lopez",,"1-------","QQ","8103",,,
,"GA","EKU","Equata","Equata","1","1-------","RL","0212",,"0013S 00918E",
,"GA","ETA","Etame FPSO","Etame FPSO",,"------7-","RQ","1101",,"0345S 01031E",
,"GA","FOU","Fougamou","Fougamou",,"---4----","AI","9601",,,
,"GA","GAX","Gamba","Gamba",,"1--4----","AI","9601",,,
,"GA","GIM","Miele Mimbale","Miele Mimbale",,"---4----","RQ","0901",,"0001S 01123E",
,"GA","IGL","Iguela","Iguela",,"---4----","RQ","0901",,"0155S 00918E",
,"GA","KDJ","Ndjolé","Ndjole",,"---4----","AI","0212",,,
,"GA","KDN","Ndende","Ndende",,"---4----","AI","9601",,,
,"GA","KGB","Kongobouma","Kongobouma",,"---4----","RQ","0901",,,
,"GA","KOU","Koulamoutou","Koulamoutou",,"--34----","RL","0212",,"0107S 01230E",
,"GA","LBQ","Lambarene","Lambarene",,"---4----","AI","9601",,,
,"GA","LBV","Libreville","Libreville",,"1--45---","AI","9601",,,
,"GA","LCN","Leconi","Leconi",,"---4----","RQ","0901",,,
,"GA","LTL","Lastoursville","Lastoursville","7","--34----","AI","0307",,"0049S 01242E",
,"GA","LUC","Lucina","Lucina",,"1-------","QQ","8103",,,
,"GA","MBA","Mayumba","Mayumba","5","-----6--","RL","1307",,"0259N 01017E",
,"GA","MBC","Mbigou","Mbigou",,"---4----","AI","9601",,,
,"GA","MBY","M'bya Terminal","M'bya Terminal",,"1-------","RQ","9506",,,
,"GA","MDJ","Mandji","Mandji",,"---4----","RQ","0901",,"0142S 01022E",
,"GA","MDV","Médouneu","Medouneu",,"---4----","AI","0212",,"0057N 01047E",
,"GA","MFF","Moanda","Moanda",,"---4----","AI","9601",,,
,"GA","MGO","Manega","Manega",,"---4----","AI","9601",,,
,"GA","MGX","Moabi","Moabi",,"---4----","RQ","0901",,"0215S 01100E",
,"GA","MJL","Mouila","Mouila",,"---4----","AI","9601",,,
,"GA","MKB","Mékambo","Mekambo",,"---4----","AI","0212",,"0101N 01356E",
,"GA","MKU","Makokou","Makokou",,"---4----","AI","9601",,,
,"GA","MVB","Franceville","Franceville",,"---4----","AI","8103",,,
,"GA","MVE","Mvengué","Mvengue",,"--3-----","RL","0201",,"0139S 01323E",
,"GA","MVG","Mevang","Mevang",,"---4----","RQ","0901",,"0007N 01104E",
,"GA","MVX","Minvoul","Minvoul","9","--34----","AI","1307",,"0209N 01207E",
,"GA","MYB","Mayoumba","Mayoumba",,"---4----","AI","9601",,,
,"GA","MZC","Mitzic","Mitzic",,"---4----","AI","9601",,,
,"GA","NGI","Owendo","Owendo","1","-23-----","RL","1701",,"0017N 00930E",
,"GA","NKA","Nkan","Nkan","1","--34----","AI","1307",,"0042N 00938E",
,"GA","NYA","Nyanga","Nyanga",,"1-------","RQ","9506",,,
,"GA","OGU","Oguandjo Terminal","Oguandjo Terminal",,"1-------","RL","0901",,"0130S 00854E",
,"GA","OKN","Okondja","Okondja",,"---4----","AI","9601",,,
,"GA","OMB","Omboué","Omboue",,"---4----","AI","0212",,"0134S 00915E",
,"GA","OUU","Ouanga","Ouanga",,"---4----","RQ","0901",,"0258S 01018E",
,"GA","OWE","Owendo","Owendo",,"1--4----","AI","9601",,,
,"GA","OYE","Oyem","Oyem",,"---4----","AI","9601",,,
,"GA","POG","Port Gentil","Port Gentil",,"1--45---","AI","9601",,,
,"GA","TCH","Tchibanga","Tchibanga",,"---4----","AI","9601",,,
,"GA","TCT","Tchatamba","Tchatamba",,"------7-","RQ","0907",,"0202S 00907E",
,"GA","WGY","Wagny","Wagny",,"---4----","RQ","0901",,"0031N 01026E",
,"GA","WNE","Wora Na Ye","Wora Na Ye",,"--34----","RL","0907",,"0221S 00920E",
,"GA","ZKM","Sette Cama","Sette Cama",,"---4----","RQ","0901",,"0231S 00945E",
