,"NL",,".NETHERLANDS",,,,,,,,
,"NL","2LL","Tweede Exloërmond","Tweede Exloermond","DR","--3-----","RL","1601",,"5255N 00658E",
,"NL","5RD","Alteveer","Alteveer","DR","--3-----","RL","1601",,"5241N 00629E",
,"NL","6LN","Oude Niedorp","Oude Niedorp","NH","--3-----","RL","1601",,"5243N 00452E",
,"NL","A2Z","Oud-Alblas","Oud-Alblas","ZH","1----6--","RL","1401",,"5151N 00442E",
,"NL","AAC","Alphen-Chaam","Alphen-Chaam","NB","--3-----","RL","1601",,"5129N 00457E",
,"NL","AAH","Aa en Hunze","Aa en Hunze","DR","--3-----","RL","1601",,"5300N 00646E",
,"NL","AAL","Aalst","Aalst","GE","1-3-----","AF","2107",,"5157N 00532E",
,"NL","AAM","Aalsmeer","Aalsmeer",,"1-------","AF","9506","QFA",,
,"NL","AAN","Gaanderen","Gaanderen","GE","--3-----","RL","0307",,"5156N 00621E",
,"NL","AAR","Aardenburg","Aardenburg",,"--3-----","AF","9602",,,
,"NL","ABB","Abbekerk","Abbekerk",,"--3-----","AF","9602",,,
,"NL","ABC","Abcoude","Abcoude",,"--3-----","AF","9602",,,
,"NL","ABE","Abbenes","Abbenes",,"--3-----","RL","0201",,"5214N 00435E",
,"NL","ABK","Abbenbroek","Abbenbroek",,"--3-----","AF","9602",,,
,"NL","ABL","Alblasserdam","Alblasserdam",,"1-------","AF","9602",,,
,"NL","ABN","Albergen","Albergen",,"--3-----","RL","0101",,,
,"NL","ACH","Achterveld","Achterveld","UT","--3-----","RL","1201",,"5208N 00530E",
,"NL","ACK","Achtkarspelen","Achtkarspelen","FR","--3-----","RL","1601",,"5315N 00609E",
,"NL","ADU","Aduard","Aduard","GR","--3-----","RL","0701",,"5315N 00628E",
,"NL","ADV","Aarlanderveen","Aarlanderveen","ZH","--3-----","RN","0501",,"5208N 00444E",
,"NL","AED","Ameide","Ameide","ZH","--3--6--","RL","0901",,"5157N 00458E",
,"NL","AEH","Aerdenhout","Aerdenhout",,"--3-----","AF","9602",,,
,"NL","AER","Almere","Almere","FL","1-3--6--","AF","2007",,"5222N 00513E",
,"NL","AGT","Abbegaasterketting","Abbegaasterketting","FR","--3-----","RN","0501",,"5302N 00534E",
,"NL","AHO","Achthoven","Achthoven","UT","1-3-----","RN","0501",,"5203N 00459E",
,"NL","AHZ","Achthuizen","Achthuizen","ZH","--3-----","RL","0701",,"5141N 00416E",
,"NL","AIJ","Andijk","Andijk",,"--3-----","AF","9602",,,
,"NL","AJM","Anjum","Anjum",,"--3-----","AF","9602",,,
,"NL","AKK","Almkerk","Almkerk",,"--3-----","AF","9602",,,
,"NL","AKL","Akersloot","Akersloot",,"1-------","AF","9602",,,
,"NL","AKR","Akkrum","Akkrum",,"--3-----","AF","9602",,,
,"NL","ALB","Aalburg","Aalburg",,"--3-----","AF","9602",,,
,"NL","ALE","Halle","Halle","GE","--3-----","RL","0701",,"5159N 00626E",
,"NL","ALH","Amstelhoek","Amstelhoek",,"-23-----","RL","0601",,"5214N 00450E",
,"NL","ALK","Alkmaar","Alkmaar","NH","123-----","AF","1601",,"5238N 00445E",
,"NL","ALM","Almelo","Almelo","OV","123-----","AF","1601","QYL","5221N 00640E",
,"NL","ALW","Allingawier","Allingawier","FR","--3-----","RN","0501",,"5303N 00527E",
,"NL","AMB","Aalsmeerderbrug","Aalsmeerderbrug","NH","1-3-----","RN","0501",,"5216N 00445E",
,"NL","AME","Amersfoort","Amersfoort",,"123-----","AF","1101","QYM","5209N 00523E",
,"NL","AML","Ameland","Ameland",,"1--4----","AI","1607",,,
,"NL","AMN","Almen","Almen","GE","-----6--","RL","0901",,"5209N 00618E",
,"NL","AMR","Amerongen","Amerongen","UT","1-3-----","AF","1607",,"5200N 00528E",
,"NL","AMS","Amsterdam","Amsterdam",,"12345---","AF","1907",,"5224N 00449E",
,"NL","AMV","Amstelveen","Amstelveen",,"--3-----","AF","9602",,,
,"NL","AMZ","Ammerzoden","Ammerzoden",,"--3-----","AF","9602",,,
,"NL","ANC","Sint Pancras","Sint Pancras","NH","123-----","RL","0901",,"5240N 00447E",
,"NL","AND","Anderen","Anderen","DR","--3-----","RL","1601",,"5300N 00641E",
,"NL","ANK","Everingen","Everingen","ZE","1-------","RL","1907",,"5124N 00345E",
,"NL","ANL","Andel","Andel",,"--3-----","AF","9602",,,
,"NL","ANP","Anna Paulowna","Anna Paulowna","NH","1-3-----","AF","1607",,"5252N 00452E",
,"NL","ANT","Andelst","Andelst",,"--3-----","AF","9602",,,
,"NL","APE","Apeldoorn","Apeldoorn",,"-23-----","AF","9602","QYP",,
,"NL","APH","Alphen","Alphen","NB","--3-----","RL","0701",,"5129N 00457E",
,"NL","APN","Alphen aan den Rijn","Alphen aan den Rijn","ZH","123-----","AF","1607",,"5208N 00440E",
,"NL","APP","Appingedam","Appingedam","GR","1-3-----","AF","1607",,"5319N 00652E",
,"NL","APS","Appelscha","Appelscha","FR","--3-----","RL","0701",,"5257N 00622E",
,"NL","ARC","Arcen","Arcen","LI","1-3-----","AF","1607",,"5129N 00611E",
,"NL","ARD","Baard","Baard","FR","--3-----","RN","0501",,"5309N 00540E",
,"NL","ARI","Aarle Rixtel","Aarle Rixtel","NB","1-3-----","AF","1607",,"5130N 00538E",
